paper_split,cell_id,prefix_cycle,gate_triggered,trajectory_mae_pp,empirical_coverage,mean_interval_width_pp,weighted_interval_score
secondary_test,MATR_B3C22,100,False,0.044788080570675744,0.98999999999999999,0.3165148033503401,0.025499785470943195
secondary_test,MATR_B3C24,20,False,0.094823038148198077,0.88214285714285712,0.7785387888280686,0.05901165708292766
secondary_test,MATR_B3C24,40,False,0.047964945712260162,1,0.67419505254734968,0.038461483655665034
secondary_test,MATR_B3C24,60,False,0.15218922754696482,0.92083333333333328,0.42735442520948286,0.065624642663886207
secondary_test,MATR_B3C24,100,False,0.10808237264287925,0.98499999999999999,0.49213704229483879,0.053074498518300289
secondary_test,MATR_B3C25,20,False,0.25456344183286089,0.99642857142857144,2.3723124669776121,0.16399949944056352
secondary_test,MATR_B3C25,40,False,0.031593341088325663,0.99230769230769234,0.66646708647985187,0.033080301076407033
secondary_test,MATR_B3C25,60,False,0.28033151529491179,0.87083333333333335,0.70427013766131641,0.11866608673799366
secondary_test,MATR_B3C25,100,False,0.050956330293753425,0.98499999999999999,0.68066165644195198,0.039911130268561204
secondary_test,MATR_B3C26,20,False,0.38987626626455668,1,2.8337830080325777,0.22441818902260482
secondary_test,MATR_B3C26,40,False,0.020676388685027983,0.9884615384615385,0.55781555782708248,0.025650688398320586
secondary_test,MATR_B3C26,60,False,0.11796960214533787,0.8833333333333333,0.47106267820318343,0.055702059325169341
secondary_test,MATR_B3C26,100,False,0.066645931968343175,1,0.61401641319738376,0.042682524429360512
secondary_test,MATR_B3C27,20,False,0.047472197701255429,1,0.51832983618422013,0.033101727106559141
secondary_test,MATR_B3C27,40,False,0.022505753858798216,1,0.63205836975533813,0.028570530278110674
secondary_test,MATR_B3C27,60,False,0.11633431675688564,1,0.51843537474603452,0.056059284743829693
secondary_test,MATR_B3C27,100,False,0.038202405598046524,0.94999999999999996,0.25126220361475504,0.021897187116720368
secondary_test,MATR_B3C28,20,False,1.6437162582358875,0.95714285714285718,4.6714357574557868,0.70459735211179275
secondary_test,MATR_B3C28,40,False,0.53550027549929313,1,9.0815399528113812,0.48121809026014378
secondary_test,MATR_B3C28,60,True,2.1713057707066814,1,11.337100044420245,1.1016719250495686
secondary_test,MATR_B3C28,100,False,0.089482240780434166,1,7.8526776280560009,0.29158333452867802
secondary_test,MATR_B3C29,20,False,0.44839089763131218,1,2.7276102265346012,0.2403839734282574
secondary_test,MATR_B3C29,40,False,0.14381001285802739,0.99615384615384617,0.752321851606231,0.073085533684264084
secondary_test,MATR_B3C29,60,False,0.05304574437453103,0.9916666666666667,0.36749334418237634,0.030222735340630035
secondary_test,MATR_B3C29,100,False,0.043880263130323983,0.97999999999999998,0.35552992715670767,0.02665918746704822
secondary_test,MATR_B3C3,20,False,0.20169033302543105,0.99642857142857144,1.6222233687769867,0.12132756083109879
secondary_test,MATR_B3C3,40,False,0.061959762534812821,0.98076923076923073,0.92907006395998981,0.051743195252402834
secondary_test,MATR_B3C3,60,False,0.27889425333649448,1,0.88058423555993726,0.12231755896416274
secondary_test,MATR_B3C3,100,False,0.036187434470756299,0.98499999999999999,0.54573685491096346,0.030395464559901112
secondary_test,MATR_B3C30,20,False,0.070378677933061087,1,0.93129449405460629,0.05450270911284056
secondary_test,MATR_B3C30,40,False,0.038332452025794994,1,0.52033318476882684,0.030121923500892555
secondary_test,MATR_B3C30,60,False,0.13066356416450312,1,0.54807123003091296,0.061823562389198131
secondary_test,MATR_B3C30,100,False,0.11721949960326938,1,0.8819254011916674,0.06847067990747871
secondary_test,MATR_B3C31,20,False,0.06904717333953074,0.99642857142857144,0.76614669857360873,0.048680389809991932
