source_condition_id,source_condition_role,pseudo_training_condition_ids,pseudo_training_condition_count,prefix_checkups,target_checkup_index,prefix_end_days,elapsed_days,forecast_horizon_days,true_capacity_retention_pct,raw_activation_predicted_retention_pct,retention_residual_pp,source_model_state_sha256,source_residual_state_sha256
NAUMANN_CAL_T10_SOC50,training,NAUMANN_CAL_T0_SOC50;NAUMANN_CAL_T25_SOC0;NAUMANN_CAL_T25_SOC100;NAUMANN_CAL_T60_SOC0;NAUMANN_CAL_T60_SOC50;NAUMANN_CAL_T60_SOC100,6,10,18,136.94583333333333,376.31666666666666,239.37083333333334,98.055627818074598,98.149201021673377,-0.093573203598779742,37f84b2ca8eeb2cc26c1486372ded101ce77bc790bba906d5ae9a67c76d9e4cb,294257ed608c5f0cfc035b5e2dc75e5938ac6496ae53b6c0ad389e614998c24b
NAUMANN_CAL_T10_SOC50,training,NAUMANN_CAL_T0_SOC50;NAUMANN_CAL_T25_SOC0;NAUMANN_CAL_T25_SOC100;NAUMANN_CAL_T60_SOC0;NAUMANN_CAL_T60_SOC50;NAUMANN_CAL_T60_SOC100,6,10,19,136.94583333333333,402.74166666666662,265.79583333333329,98.035777662880761,98.088513602631963,-0.052735939751201499,37f84b2ca8eeb2cc26c1486372ded101ce77bc790bba906d5ae9a67c76d9e4cb,294257ed608c5f0cfc035b5e2dc75e5938ac6496ae53b6c0ad389e614998c24b
NAUMANN_CAL_T10_SOC50,training,NAUMANN_CAL_T0_SOC50;NAUMANN_CAL_T25_SOC0;NAUMANN_CAL_T25_SOC100;NAUMANN_CAL_T60_SOC0;NAUMANN_CAL_T60_SOC50;NAUMANN_CAL_T60_SOC100,6,10,20,136.94583333333333,429.25,292.30416666666667,97.983309172603924,98.029811811145805,-0.04650263854188097,37f84b2ca8eeb2cc26c1486372ded101ce77bc790bba906d5ae9a67c76d9e4cb,294257ed608c5f0cfc035b5e2dc75e5938ac6496ae53b6c0ad389e614998c24b
NAUMANN_CAL_T10_SOC50,training,NAUMANN_CAL_T0_SOC50;NAUMANN_CAL_T25_SOC0;NAUMANN_CAL_T25_SOC100;NAUMANN_CAL_T60_SOC0;NAUMANN_CAL_T60_SOC50;NAUMANN_CAL_T60_SOC100,6,10,21,136.94583333333333,455.79166666666663,318.8458333333333,97.934115624747363,97.973014578562669,-0.038898953815305504,37f84b2ca8eeb2cc26c1486372ded101ce77bc790bba906d5ae9a67c76d9e4cb,294257ed608c5f0cfc035b5e2dc75e5938ac6496ae53b6c0ad389e614998c24b
NAUMANN_CAL_T10_SOC50,training,NAUMANN_CAL_T0_SOC50;NAUMANN_CAL_T25_SOC0;NAUMANN_CAL_T25_SOC100;NAUMANN_CAL_T60_SOC0;NAUMANN_CAL_T60_SOC50;NAUMANN_CAL_T60_SOC100,6,10,22,136.94583333333333,482.29166666666663,345.3458333333333,97.871527309831819,97.918105594151257,-0.046578284319437557,37f84b2ca8eeb2cc26c1486372ded101ce77bc790bba906d5ae9a67c76d9e4cb,294257ed608c5f0cfc035b5e2dc75e5938ac6496ae53b6c0ad389e614998c24b
NAUMANN_CAL_T10_SOC50,training,NAUMANN_CAL_T0_SOC50;NAUMANN_CAL_T25_SOC0;NAUMANN_CAL_T25_SOC100;NAUMANN_CAL_T60_SOC0;NAUMANN_CAL_T60_SOC50;NAUMANN_CAL_T60_SOC100,6,10,23,136.94583333333333,508.79166666666663,371.8458333333333,97.820727643017676,97.86484289453233,-0.044115251514654119,37f84b2ca8eeb2cc26c1486372ded101ce77bc790bba906d5ae9a67c76d9e4cb,294257ed608c5f0cfc035b5e2dc75e5938ac6496ae53b6c0ad389e614998c24b
NAUMANN_CAL_T10_SOC50,training,NAUMANN_CAL_T0_SOC50;NAUMANN_CAL_T25_SOC0;NAUMANN_CAL_T25_SOC100;NAUMANN_CAL_T60_SOC0;NAUMANN_CAL_T60_SOC50;NAUMANN_CAL_T60_SOC100,6,10,24,136.94583333333333,535.16666666666652,398.22083333333319,97.753305968901046,97.813335766191045,-0.060029797289999465,37f84b2ca8eeb2cc26c1486372ded101ce77bc790bba906d5ae9a67c76d9e4cb,294257ed608c5f0cfc035b5e2dc75e5938ac6496ae53b6c0ad389e614998c24b
NAUMANN_CAL_T10_SOC50,training,NAUMANN_CAL_T0_SOC50;NAUMANN_CAL_T25_SOC0;NAUMANN_CAL_T25_SOC100;NAUMANN_CAL_T60_SOC0;NAUMANN_CAL_T60_SOC50;NAUMANN_CAL_T60_SOC100,6,10,25,136.94583333333333,561.70833333333337,424.76250000000005,97.701552757010404,97.762903254945755,-0.061350497935350745,37f84b2ca8eeb2cc26c1486372ded101ce77bc790bba906d5ae9a67c76d9e4cb,294257ed608c5f0cfc035b5e2dc75e5938ac6496ae53b6c0ad389e614998c24b
NAUMANN_CAL_T10_SOC50,training,NAUMANN_CAL_T0_SOC50;NAUMANN_CAL_T25_SOC0;NAUMANN_CAL_T25_SOC100;NAUMANN_CAL_T60_SOC0;NAUMANN_CAL_T60_SOC50;NAUMANN_CAL_T60_SOC100,6,10,26,136.94583333333333,588.29166666666652,451.34583333333319,97.638304985384167,97.713697467709224,-0.075392482325057131,37f84b2ca8eeb2cc26c1486372ded101ce77bc790bba906d5ae9a67c76d9e4cb,294257ed608c5f0cfc035b5e2dc75e5938ac6496ae53b6c0ad389e614998c24b
NAUMANN_CAL_T10_SOC50,training,NAUMANN_CAL_T0_SOC50;NAUMANN_CAL_T25_SOC0;NAUMANN_CAL_T25_SOC100;NAUMANN_CAL_T60_SOC0;NAUMANN_CAL_T60_SOC50;NAUMANN_CAL_T60_SOC100,6,10,27,136.94583333333333,612.29166666666652,475.34583333333319,97.549714599278332,97.670320488421197,-0.12060588914286541,37f84b2ca8eeb2cc26c1486372ded101ce77bc790bba906d5ae9a67c76d9e4cb,294257ed608c5f0cfc035b5e2dc75e5938ac6496ae53b6c0ad389e614998c24b
