audit_family,scenario_id,removed_condition_id,mean_route,requested_coverage,calibration_condition_count,evaluation_condition_count,order_statistic_rank,multiplier,quantile_status,diagnostic_available_evaluation_count,diagnostic_covered_evaluation_count,diagnostic_coverage_fraction_among_available,all_evaluation_diagnostic_available,all_evaluation_simultaneously_covered,all_evaluation_available_and_covered,diagnostic_mean_width_pp,diagnostic_max_width_pp,diagnostic_interval_score_mean
exhaustive_six_of_ten_partition,partition_023_de5d53be9599,,hierarchical_power_fallback,0.90000000000000002,5,3,6,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_023_de5d53be9599,,hierarchical_power_fallback,0.94999999999999996,5,3,6,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_024_ad76837de245,,hierarchical_activation_residual,0.80000000000000004,1,1,2,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_024_ad76837de245,,hierarchical_activation_residual,0.90000000000000002,1,1,2,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_024_ad76837de245,,hierarchical_activation_residual,0.94999999999999996,1,1,2,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_024_ad76837de245,,hierarchical_power_fallback,0.80000000000000004,5,3,5,1.4840726147248924,finite_order_statistic,3,2,0.66666666666666663,True,False,False,1.2730739891652127,2.916871079971969,1.752524243165521
exhaustive_six_of_ten_partition,partition_024_ad76837de245,,hierarchical_power_fallback,0.90000000000000002,5,3,6,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_024_ad76837de245,,hierarchical_power_fallback,0.94999999999999996,5,3,6,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_025_9742a216df44,,hierarchical_activation_residual,0.80000000000000004,1,1,2,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_025_9742a216df44,,hierarchical_activation_residual,0.90000000000000002,1,1,2,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_025_9742a216df44,,hierarchical_activation_residual,0.94999999999999996,1,1,2,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_025_9742a216df44,,hierarchical_power_fallback,0.80000000000000004,5,3,5,1.4840726147248924,finite_order_statistic,3,2,0.66666666666666663,True,False,False,1.3642747188533126,2.916871079971969,1.8437249728536209
exhaustive_six_of_ten_partition,partition_025_9742a216df44,,hierarchical_power_fallback,0.90000000000000002,5,3,6,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_025_9742a216df44,,hierarchical_power_fallback,0.94999999999999996,5,3,6,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_026_340bb40f9e5a,,hierarchical_activation_residual,0.80000000000000004,1,1,2,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_026_340bb40f9e5a,,hierarchical_activation_residual,0.90000000000000002,1,1,2,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_026_340bb40f9e5a,,hierarchical_activation_residual,0.94999999999999996,1,1,2,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_026_340bb40f9e5a,,hierarchical_power_fallback,0.80000000000000004,5,3,5,2.1698424743004083,finite_order_statistic,3,3,1,True,True,True,1.6428157041000298,4.1087384001945395,1.6428157041000298
exhaustive_six_of_ten_partition,partition_026_340bb40f9e5a,,hierarchical_power_fallback,0.90000000000000002,5,3,6,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_026_340bb40f9e5a,,hierarchical_power_fallback,0.94999999999999996,5,3,6,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_027_0197406d8352,,hierarchical_activation_residual,0.80000000000000004,1,1,2,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_027_0197406d8352,,hierarchical_activation_residual,0.90000000000000002,1,1,2,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_027_0197406d8352,,hierarchical_activation_residual,0.94999999999999996,1,1,2,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_027_0197406d8352,,hierarchical_power_fallback,0.80000000000000004,5,3,5,2.1698424743004083,finite_order_statistic,3,3,1,True,True,True,1.7761590560364251,4.1087384001945395,1.7761590560364251
exhaustive_six_of_ten_partition,partition_027_0197406d8352,,hierarchical_power_fallback,0.90000000000000002,5,3,6,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_027_0197406d8352,,hierarchical_power_fallback,0.94999999999999996,5,3,6,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_028_76f211007bce,,hierarchical_activation_residual,0.80000000000000004,1,1,2,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_028_76f211007bce,,hierarchical_activation_residual,0.90000000000000002,1,1,2,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_028_76f211007bce,,hierarchical_activation_residual,0.94999999999999996,1,1,2,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_028_76f211007bce,,hierarchical_power_fallback,0.80000000000000004,5,3,5,2.1698424743004083,finite_order_statistic,3,3,1,True,True,True,1.7849640527609729,4.1087384001945395,1.7849640527609729
exhaustive_six_of_ten_partition,partition_028_76f211007bce,,hierarchical_power_fallback,0.90000000000000002,5,3,6,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_028_76f211007bce,,hierarchical_power_fallback,0.94999999999999996,5,3,6,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_029_282f9a8daf86,,hierarchical_activation_residual,0.80000000000000004,1,1,2,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_029_282f9a8daf86,,hierarchical_activation_residual,0.90000000000000002,1,1,2,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_029_282f9a8daf86,,hierarchical_activation_residual,0.94999999999999996,1,1,2,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_029_282f9a8daf86,,hierarchical_power_fallback,0.80000000000000004,5,3,5,1.4840726147248924,finite_order_statistic,3,2,0.66666666666666663,True,False,False,1.329981242228504,2.916871079971969,1.8094314962288127
exhaustive_six_of_ten_partition,partition_029_282f9a8daf86,,hierarchical_power_fallback,0.90000000000000002,5,3,6,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_029_282f9a8daf86,,hierarchical_power_fallback,0.94999999999999996,5,3,6,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_030_683d2d5e300f,,hierarchical_activation_residual,0.80000000000000004,1,1,2,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_030_683d2d5e300f,,hierarchical_activation_residual,0.90000000000000002,1,1,2,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_030_683d2d5e300f,,hierarchical_activation_residual,0.94999999999999996,1,1,2,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_030_683d2d5e300f,,hierarchical_power_fallback,0.80000000000000004,5,3,5,1.4840726147248924,finite_order_statistic,3,2,0.66666666666666663,True,False,False,1.3360034556686087,2.916871079971969,1.8154537096689174
exhaustive_six_of_ten_partition,partition_030_683d2d5e300f,,hierarchical_power_fallback,0.90000000000000002,5,3,6,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_030_683d2d5e300f,,hierarchical_power_fallback,0.94999999999999996,5,3,6,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_031_6adef642bd96,,hierarchical_activation_residual,0.80000000000000004,1,1,2,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_031_6adef642bd96,,hierarchical_activation_residual,0.90000000000000002,1,1,2,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_031_6adef642bd96,,hierarchical_activation_residual,0.94999999999999996,1,1,2,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_031_6adef642bd96,,hierarchical_power_fallback,0.80000000000000004,5,3,5,1.4840726147248924,finite_order_statistic,3,2,0.66666666666666663,True,False,False,1.4272041853567086,2.916871079971969,1.9066544393570173
exhaustive_six_of_ten_partition,partition_031_6adef642bd96,,hierarchical_power_fallback,0.90000000000000002,5,3,6,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_031_6adef642bd96,,hierarchical_power_fallback,0.94999999999999996,5,3,6,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_032_49c3c792ab97,,hierarchical_activation_residual,0.80000000000000004,1,1,2,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_032_49c3c792ab97,,hierarchical_activation_residual,0.90000000000000002,1,1,2,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_032_49c3c792ab97,,hierarchical_activation_residual,0.94999999999999996,1,1,2,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_032_49c3c792ab97,,hierarchical_power_fallback,0.80000000000000004,5,3,5,2.1698424743004083,finite_order_statistic,3,3,1,True,True,True,1.8303416583935419,4.1087384001945395,1.8303416583935419
exhaustive_six_of_ten_partition,partition_032_49c3c792ab97,,hierarchical_power_fallback,0.90000000000000002,5,3,6,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_032_49c3c792ab97,,hierarchical_power_fallback,0.94999999999999996,5,3,6,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_033_ff229abd5b49,,hierarchical_activation_residual,0.80000000000000004,1,1,2,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_033_ff229abd5b49,,hierarchical_activation_residual,0.90000000000000002,1,1,2,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_033_ff229abd5b49,,hierarchical_activation_residual,0.94999999999999996,1,1,2,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_033_ff229abd5b49,,hierarchical_power_fallback,0.80000000000000004,5,3,5,2.1698424743004083,finite_order_statistic,3,3,1,True,True,True,1.8391466551180897,4.1087384001945395,1.8391466551180897
exhaustive_six_of_ten_partition,partition_033_ff229abd5b49,,hierarchical_power_fallback,0.90000000000000002,5,3,6,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_033_ff229abd5b49,,hierarchical_power_fallback,0.94999999999999996,5,3,6,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_034_a05b6ec4ee0a,,hierarchical_activation_residual,0.80000000000000004,1,1,2,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_034_a05b6ec4ee0a,,hierarchical_activation_residual,0.90000000000000002,1,1,2,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_034_a05b6ec4ee0a,,hierarchical_activation_residual,0.94999999999999996,1,1,2,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_034_a05b6ec4ee0a,,hierarchical_power_fallback,0.80000000000000004,5,3,5,2.1698424743004083,finite_order_statistic,3,3,1,True,True,True,1.9724900070544846,4.1087384001945395,1.9724900070544846
exhaustive_six_of_ten_partition,partition_034_a05b6ec4ee0a,,hierarchical_power_fallback,0.90000000000000002,5,3,6,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_034_a05b6ec4ee0a,,hierarchical_power_fallback,0.94999999999999996,5,3,6,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_035_8b7b77504e6e,,hierarchical_activation_residual,0.80000000000000004,1,1,2,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_035_8b7b77504e6e,,hierarchical_activation_residual,0.90000000000000002,1,1,2,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_035_8b7b77504e6e,,hierarchical_activation_residual,0.94999999999999996,1,1,2,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_035_8b7b77504e6e,,hierarchical_power_fallback,0.80000000000000004,5,3,5,1.4840726147248924,finite_order_statistic,3,2,0.66666666666666663,True,False,False,1.4642625973405792,2.916871079971969,1.9437128513408879
exhaustive_six_of_ten_partition,partition_035_8b7b77504e6e,,hierarchical_power_fallback,0.90000000000000002,5,3,6,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_035_8b7b77504e6e,,hierarchical_power_fallback,0.94999999999999996,5,3,6,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_036_673b6d7157ff,,hierarchical_activation_residual,0.80000000000000004,2,0,3,,unavailable_finite_sample_full_physical_range,0,0,,,,,,,
exhaustive_six_of_ten_partition,partition_036_673b6d7157ff,,hierarchical_activation_residual,0.90000000000000002,2,0,3,,unavailable_finite_sample_full_physical_range,0,0,,,,,,,
exhaustive_six_of_ten_partition,partition_036_673b6d7157ff,,hierarchical_activation_residual,0.94999999999999996,2,0,3,,unavailable_finite_sample_full_physical_range,0,0,,,,,,,
exhaustive_six_of_ten_partition,partition_036_673b6d7157ff,,hierarchical_power_fallback,0.80000000000000004,4,4,4,2.1698424743004083,finite_order_statistic,4,4,1,True,True,True,1.4785419239864241,3.0610265608058569,1.4785419239864241
exhaustive_six_of_ten_partition,partition_036_673b6d7157ff,,hierarchical_power_fallback,0.90000000000000002,4,4,5,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_036_673b6d7157ff,,hierarchical_power_fallback,0.94999999999999996,4,4,5,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_037_b2980dcbb4d3,,hierarchical_activation_residual,0.80000000000000004,2,0,3,,unavailable_finite_sample_full_physical_range,0,0,,,,,,,
exhaustive_six_of_ten_partition,partition_037_b2980dcbb4d3,,hierarchical_activation_residual,0.90000000000000002,2,0,3,,unavailable_finite_sample_full_physical_range,0,0,,,,,,,
exhaustive_six_of_ten_partition,partition_037_b2980dcbb4d3,,hierarchical_activation_residual,0.94999999999999996,2,0,3,,unavailable_finite_sample_full_physical_range,0,0,,,,,,,
exhaustive_six_of_ten_partition,partition_037_b2980dcbb4d3,,hierarchical_power_fallback,0.80000000000000004,4,4,4,1.4840726147248924,finite_order_statistic,4,3,0.75,True,False,False,1.0976322883033323,2.916871079971969,1.4572199788035636
exhaustive_six_of_ten_partition,partition_037_b2980dcbb4d3,,hierarchical_power_fallback,0.90000000000000002,4,4,5,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_037_b2980dcbb4d3,,hierarchical_power_fallback,0.94999999999999996,4,4,5,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_038_8a64fd2f4fc3,,hierarchical_activation_residual,0.80000000000000004,2,0,3,,unavailable_finite_sample_full_physical_range,0,0,,,,,,,
exhaustive_six_of_ten_partition,partition_038_8a64fd2f4fc3,,hierarchical_activation_residual,0.90000000000000002,2,0,3,,unavailable_finite_sample_full_physical_range,0,0,,,,,,,
exhaustive_six_of_ten_partition,partition_038_8a64fd2f4fc3,,hierarchical_activation_residual,0.94999999999999996,2,0,3,,unavailable_finite_sample_full_physical_range,0,0,,,,,,,
exhaustive_six_of_ten_partition,partition_038_8a64fd2f4fc3,,hierarchical_power_fallback,0.80000000000000004,4,4,4,1.4840726147248924,finite_order_statistic,4,3,0.75,True,False,False,1.166032835569407,2.916871079971969,1.5256205260696385
exhaustive_six_of_ten_partition,partition_038_8a64fd2f4fc3,,hierarchical_power_fallback,0.90000000000000002,4,4,5,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_038_8a64fd2f4fc3,,hierarchical_power_fallback,0.94999999999999996,4,4,5,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
exhaustive_six_of_ten_partition,partition_039_b1238464096b,,hierarchical_activation_residual,0.80000000000000004,2,0,3,,unavailable_finite_sample_full_physical_range,0,0,,,,,,,
exhaustive_six_of_ten_partition,partition_039_b1238464096b,,hierarchical_activation_residual,0.90000000000000002,2,0,3,,unavailable_finite_sample_full_physical_range,0,0,,,,,,,
exhaustive_six_of_ten_partition,partition_039_b1238464096b,,hierarchical_activation_residual,0.94999999999999996,2,0,3,,unavailable_finite_sample_full_physical_range,0,0,,,,,,,
exhaustive_six_of_ten_partition,partition_039_b1238464096b,,hierarchical_power_fallback,0.80000000000000004,4,4,4,1.4840726147248924,finite_order_statistic,4,3,0.75,True,False,False,1.1705494956494855,2.916871079971969,1.5301371861497171
exhaustive_six_of_ten_partition,partition_039_b1238464096b,,hierarchical_power_fallback,0.90000000000000002,4,4,5,,unavailable_finite_sample_full_physical_range,0,0,,False,,False,,,
